winery,wine,year,rating,num_reviews,country,region,type,body,acidity,price_range
Hidalgo (La Gitana),Amontillado Napoleon Vinos Viejos 30 Year Old Sherry,N.V.,4.3,40,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,[50-100]
Chivite,Navarra Vendimia Tardia Coleccion 125,2018,4.3,39,Espana,Navarra,,,,[20-30]
Espectacle del Montsant,Tinto,2018,4.3,39,Espana,Montsant,Montsant Red,4.0,3.0,[100-150]
Gallina de Piel,Manar dos Seixas,2019,4.3,38,Espana,Ribeiro,,,,[10-20]
Vinicola Real,200 Monges Edicion Exclusiva Blanco Reserva,2010,4.3,38,Espana,Rioja,Rioja White,3.0,3.0,[50-100]
Cartoixa de Montsalvat,Montsalvat,2005,4.3,38,Espana,Priorato,Priorat Red,4.0,3.0,[50-100]
Arid,Eolic Sauvignon Blanc,2016,4.3,38,Espana,Penedes,Sauvignon Blanc,3.0,3.0,[10-20]
Carlos Moro,Finca Valmediano Tinta de Toro 16 Meses Barrica,2012,4.3,38,Espana,Toro,Toro Red,5.0,3.0,[30-40]
Jimenez-Landi,Cantos del Diablo,2018,4.3,38,Espana,Mentrida,Grenache,5.0,3.0,[150-200]
Bodegas Reyes,Teofilo Reyes Crianza,2019,4.3,38,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Gutierrez de la Vega,Recondita Armonia Monastrell Dulce,2018,4.3,38,Espana,Alicante,,,,[10-20]
Hugas de Batlle,Falguera,2009,4.3,38,Espana,Emporda,Red,4.0,3.0,[50-100]
Atlan & Artisan,Epistem No. 3,2016,4.3,38,Espana,Yecla,Red,4.0,3.0,[10-20]
Telmo Rodriguez,Molino Real,2015,4.3,38,Espana,Malaga,,,,[50-100]
Bodegas Arrocal,Angel Ribera del Duero,2015,4.3,37,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Buil & Gine,Pleret,2012,4.3,37,Espana,Priorato,Priorat Red,4.0,3.0,[50-100]
Luis A. Rodriguez Vazquez,A Torna dos Pasas Escolma Ribeiro,2016,4.3,37,Espana,Ribeiro,Red,4.0,3.0,[40-50]
Castell del Remei,Costers Del Segre 1780,2017,4.3,37,Espana,Costers del Segre,Red,4.0,3.0,[20-30]
Vizcarra,Ines,2010,4.3,37,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[50-100]
Vizcarra,Ines,2014,4.3,37,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[50-100]
Valdubon,Honoris,2005,4.3,37,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Emilio Moro,La Revelia Godello,2019,4.3,37,Espana,Bierzo,,,,[20-30]
Altanza,Club Rioja Reserva,2012,4.3,36,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Bodegas Y Vinedos Alilian,Camino del Abuelo Vinas Viejas,2013,4.3,36,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[200-3030]
Artadi,La Morera de San Lazaro,2016,4.3,36,Espana,Vino de Espana,Tempranillo,4.0,2.0,[50-100]
Real de Asua,Tinto,2000,4.3,36,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Artadi,Quintanilla,2016,4.3,35,Espana,Vino de Espana,Tempranillo,4.0,2.0,[50-100]
Taron,Reserva,2014,4.3,35,Espana,Rioja Alta,Rioja Red,4.0,3.0,[10-20]
Sebio,Salvaxe,2018,4.3,35,Espana,Ribeiro,,,,[20-30]
R. Lopez de Heredia,Vina Tondonia Reserva,2014,4.3,35,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Gramona,Vi De Glass Gewurztraminer,2017,4.3,35,Espana,Cataluna,,,,[10-20]
Goyo Garcia Viadero,Finca Los Quemados,2016,4.3,35,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Bodegas Reyes,Teofilo Reyes Crianza,2018,4.3,35,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Marques de Caceres,Rioja Reserva,1985,4.3,35,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Santiago Ruiz,Albarino (O Rosal),2021,4.3,35,Espana,Rias Baixas,Albarino,3.0,3.0,[10-20]
Terroir Al Limit Soc. Lda,Les Manyes,2017,4.3,35,Espana,Priorato,Priorat Red,4.0,3.0,[150-200]
Pujanza,Rioja,2005,4.3,34,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Mauro Estevez,Vino de Autor Ribeiro Blanco,2020,4.3,34,Espana,Ribeiro,,,,[10-20]
Finca Valpiedra,Rioja Reserva,1994,4.3,34,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Mas Bertran,Argila Reserva 3 Anys Brut Nature,2013,4.3,34,Espana,Penedes,Sparkling,2.0,3.0,[20-30]
Bodegas Gama,Octogenarius,2014,4.3,34,Espana,Rioja,Grenache,5.0,3.0,[40-50]
Edetaria,Finca La Pedrissa,2015,4.3,34,Espana,Terra Alta,Red,4.0,3.0,[30-40]
Hacienda Zorita Natural Reserve,Magister,2017,4.3,35,Espana,Arribes,Red,4.0,3.0,[30-40]
Valtravieso,Ribera del Duero Vendimia Seleccionada VT,2018,4.3,34,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Ton Rimbau,Porcellanic VI Xarel-lo Sur Lie,2011,4.3,33,Espana,Penedes,,,,[100-150]
Can Xanet,Sibila,2017,4.3,33,Espana,Mallorca,Red,4.0,3.0,[30-40]
Castillo Perelada,Emporda Reserva Especial Don Miguel Mateu,2015,4.3,33,Espana,Emporda,Red,4.0,3.0,[10-20]
A Coroa,200 Cestos Godello,2020,4.3,33,Espana,Valdeorras,,,,[20-30]
Sebio,Heaven & Hell,2017,4.3,32,Espana,Galicia,,,,[10-20]
Celler de Capcanes,Cabrida Montsant,2018,4.3,32,Espana,Montsant,Montsant Red,4.0,3.0,[30-40]
Alonso & Pedrajo,Suane Blanco,2017,4.3,32,Espana,Rioja,Rioja White,3.0,3.0,[20-30]
Bodegas Amaren,Garnacha,2014,4.3,32,Espana,Rioja,Grenache,5.0,3.0,[30-40]
Jimenez-Landi,Cantos del Diablo,2017,4.3,33,Espana,Mentrida,Grenache,5.0,3.0,[100-150]
Bodegas Ochoa,Vendimia Tardia Moscatel,2020,4.3,32,Espana,Navarra,,,,[10-20]
Mandia Vell,Pinot Noir,2017,4.3,31,Espana,Mallorca,Red,4.0,3.0,[20-30]
Bodega Juan Carlos Sancha,Cerro La Isa Blanco,2018,4.3,31,Espana,Rioja,Rioja White,3.0,3.0,[40-50]
Valdecuevas,Cuvee Verdejo,2018,4.3,31,Espana,Rueda,Verdejo,3.0,3.0,[10-20]
Algueira,Anadelia,2015,4.3,31,Espana,Ribeira Sacra,,,,[30-40]
Sebio,Salvaxe,2017,4.3,31,Espana,Ribeiro,,,,[20-30]
Telmo Rodriguez,Tabuerniga,2018,4.3,31,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Mocen,Seleccion Especial Verdejo,2021,4.3,32,Espana,Rueda,Verdejo,3.0,3.0,[0-10]
Estones,Coster d'en Fornos,2017,4.3,31,Espana,Montsant,Montsant Red,4.0,3.0,[40-50]
Bodega Tameran,Malvasia Volcanica,2020,4.3,31,Espana,Gran Canaria,,,,[30-40]
Inurrieta,Laderas de Inurrieta,2017,4.3,30,Espana,Navarra,Red,4.0,3.0,[20-30]
Telmo Rodriguez,El Velado Tinto,2017,4.3,30,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Trus,Pico de Luyas,2018,4.3,30,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[40-50]
Flor de Chasna,Blanco Afrutado,2020,4.3,30,Espana,Abona,,,,[10-20]
Lagar de Sabariz,A Pita Cega,2015,4.3,30,Espana,Galicia,,,,[40-50]
Mestres,Mas Via Gran Reserva Brut,2002,4.3,29,Espana,Cava,Cava,2.0,3.0,[50-100]
Muga,Prado Enea Gran Reserva,1970,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[100-150]
Campillo,Finca Cuesta Clara Raro Reserva,2016,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Naia,Naiades,2018,4.3,29,Espana,Rueda,Verdejo,3.0,3.0,[10-20]
AGE,Fuenmayor Gran Reserva,1959,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[200-3030]
Marques de Murrieta,Dalmau Rioja,1996,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[100-150]
Marques de Riscal,Rioja Reserva,1964,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[200-3030]
Navajas,Mirador de Navajas Reserva Rioja,2011,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Altanza,Coleccion Roberto Amillo Amontillado,N.V.,4.3,29,Espana,Jerez Amontillado,Sherry,4.0,3.0,[30-40]
Alvaro Domecq,1730 Amontillado,N.V.,4.3,29,Espana,Jerez Amontillado,Sherry,4.0,3.0,[30-40]
Allende,Aurus,2011,4.3,29,Espana,Rioja,Rioja Red,4.0,3.0,[200-3030]
Bodega Juan Carlos Sancha,Cerro La Isa Garnacha,2018,4.3,28,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Vinyes del Terrer,Nus del Terrer,2016,4.3,28,Espana,Tarragona,Red,4.0,3.0,[20-30]
Cepas Familiares,Nivel,2018,4.3,28,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Bodegas Faustino,I Gran Reserva,1968,4.3,28,Espana,Rioja,Rioja Red,4.0,3.0,[150-200]
Dominio de Loalva,Seleccion Especial,2016,4.3,28,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
El Regajal,Galia Clos Santuy,2017,4.3,28,Espana,Castilla y Leon,Red,4.0,3.0,[50-100]
Ysios,Seleccion,2016,4.3,28,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Antidoto,Le Rose,2018,4.3,28,Espana,Ribera del Duero,,,,[40-50]
Zifar,Pago de las Sabinas,2016,4.3,28,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Romate,Old & Plus Oloroso,N.V.,4.3,28,Espana,Jerez Oloroso,Sherry,4.0,3.0,[40-50]
Altanza,Coleccion Roberto Amillo Palo Cortado,N.V.,4.3,27,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,[40-50]
Volver,Alicante Bouschet by Tarima,2018,4.3,27,Espana,Alicante,Red,4.0,3.0,[10-20]
Marques de Riscal,Rioja Gran Reserva,2016,4.3,27,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Rodriguez de Vera,Tinto,2017,4.3,27,Espana,Almansa,Red,4.0,3.0,[10-20]
Bordalas Garcia,Gueta-Lupia,2011,4.3,27,Espana,Priorato,Priorat Red,4.0,3.0,[30-40]
Sierra Cantabria,Amancio,2002,4.3,27,Espana,Rioja,Rioja Red,4.0,3.0,[100-150]
Bodega Tameran,Marmajuelo,2020,4.3,27,Espana,Gran Canaria,,,,[20-30]
Bodega Tameran,Marmajuelo,2020,4.3,27,Espana,Gran Canaria,,,,[20-30]
Rimarts,Cava Reserva Especial Chardonnay Brut Nature,2016,4.3,27,Espana,Cava,Cava,2.0,3.0,[10-20]
Pinna Fidelis,Ribera del Duero Vendimia Seleccionada,2016,4.3,26,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Habla,No. 23,2017,4.3,26,Espana,Extremadura,Red,4.0,3.0,[20-30]
Jimenez-Landi,Las Iruelas El Tiemblo,2018,4.3,26,Espana,Castilla y Leon,Grenache,5.0,3.0,[50-100]
Loess,Tinto,2019,4.3,26,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[0-10]
Jimenez-Landi,Cantos del Diablo,2016,4.3,26,Espana,Mentrida,Grenache,5.0,3.0,[50-100]
Javier Sanz Viticultor,V Dulce de Invierno,2018,4.3,26,Espana,Castilla y Leon,,,,[10-20]
Dominio de Anza,Diego Magana,2020,4.3,26,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Bodegas Amaren,Graciano,2012,4.3,26,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Gomez Cruzado,Cerro Las Cuevas Seleccion Terroir,2019,4.3,26,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Hacienda Solano,Pena Lobera,2018,4.3,25,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[50-100]
Altos de Rioja,Altos R Pigeage Graciano,2016,4.3,25,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Samsara,Ronda,2015,4.3,25,Espana,Sierras de Malaga,Red,4.0,3.0,[30-40]
Ordonez,Nisia Las Suertes Verdejo Old Vines,2020,4.3,25,Espana,Rueda,Verdejo,3.0,3.0,[10-20]
Josep Grau Viticultor,Territori,2019,4.3,25,Espana,Montsant,Red,4.0,3.0,[20-30]
Cuentavinas,Alomado,2018,4.3,25,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Bodegas Gama,Octogenarius,2015,4.3,25,Espana,Rioja,Grenache,5.0,3.0,[30-40]
Miguel Merino,Gran Reserva,2000,4.3,25,Espana,Rioja,Rioja Red,4.0,3.0,[40-50]
Los Aguilares,Pinot Noir,2020,4.3,25,Espana,Sierras de Malaga,Red,4.0,3.0,[30-40]
Nin-Ortiz,Selma de Nin Blanco,2017,4.3,25,Espana,Cataluna,,,,[50-100]
Zifar,Senda de Los Olivos Roble,2020,4.3,25,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[0-10]
Felix Solis,Mucho Mas Tinto,N.V.,4.2,32624,Espana,Vino de Espana,Red,4.0,3.0,[0-10]
Marques de Riscal,Rioja Reserva,2016,4.2,16505,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
La Rioja Alta,Vina Ardanza Reserva,2007,4.2,9098,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Marques de Murrieta,Reserva Rioja (Finca Ygay),2016,4.2,8318,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Emilio Moro,Ribera del Duero,2018,4.2,7825,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Emilio Moro,Ribera del Duero,2017,4.2,7294,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Tinto Pesquera,Reserva,2012,4.2,6567,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
La Rioja Alta,Vina Ardanza Reserva,2008,4.2,6532,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
El Coto,Coto de Imaz Rioja Gran Reserva,2012,4.2,6256,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Dominio de Pingus,PSI,2016,4.2,6163,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
La Rioja Alta,Vina Alberdi Reserva,2015,4.2,5802,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Abadia Retuerta,Seleccion Especial,2014,4.2,5178,Espana,Sardon de Duero,Red,4.0,3.0,[40-50]
Mar de Frades,Rias Baixas Albarino Atlantico,2019,4.2,4610,Espana,Rias Baixas,Albarino,3.0,3.0,[10-20]
Matarromera,Crianza,2016,4.2,4127,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[0-10]
Arzuaga,Ribera del Duero Crianza,2016,4.2,4091,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
La Rioja Alta,Vina Alberdi Reserva,2016,4.2,3825,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Imperial,Rioja Reserva,2015,4.2,3788,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Protos,27 Ribera del Duero,2016,4.2,3725,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Terras Gauda,Terras Gauda O Rosal,2020,4.2,3648,Espana,Rias Baixas,Albarino,3.0,3.0,[10-20]
Protos,27 Ribera del Duero,2017,4.2,3545,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Remelluri,Rioja Reserva,2012,4.2,3453,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Arzuaga,Ribera del Duero Crianza,2017,4.2,3354,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Familia Torres,Salmos,2016,4.2,3225,Espana,Priorato,Priorat Red,4.0,3.0,[20-30]
Pago de Los Capellanes,Crianza Tinto,2017,4.2,3224,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Marques de Riscal,Rioja Gran Reserva,2007,4.2,3101,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
R. Lopez de Heredia,Vina Bosconia Reserva,2008,4.2,2901,Espana,Rioja Alta,Rioja Red,4.0,3.0,[20-30]
Bodegas Mauro,Red,2011,4.2,2820,Espana,Castilla y Leon,Red,4.0,3.0,[50-100]
R. Lopez de Heredia,Vina Bosconia Reserva,2007,4.2,2820,Espana,Rioja Alta,Rioja Red,4.0,3.0,[20-30]
Familia Torres,Mas La Plana Cabernet Sauvignon,2010,4.2,2788,Espana,Penedes,Cabernet Sauvignon,4.0,3.0,[40-50]
Rafael Palacios,Louro Godello,2019,4.2,2685,Espana,Valdeorras,,,,[10-20]
Imperial,Rioja Reserva,2016,4.2,2676,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Bodegas Roda,Roda Reserva Rioja,2015,4.2,2478,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Bodegas Roda,Roda Reserva Rioja,2012,4.2,2375,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Imperial,Rioja Reserva,2014,4.2,2364,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Juan Gil,Jumilla Blue Label,2015,4.2,2271,Espana,Jumilla,Red,4.0,3.0,[20-30]
Juan Gil,Jumilla Blue Label,2018,4.2,2234,Espana,Jumilla,Red,4.0,3.0,[20-30]
Juan Gil,Jumilla Blue Label,2017,4.2,2135,Espana,Jumilla,Red,4.0,3.0,[20-30]
Bodegas Faustino,I Gran Reserva,1994,4.2,2074,Espana,Rioja,Rioja Red,4.0,3.0,[100-150]
Carmelo Rodero,Crianza,2017,4.2,2050,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Atalaya,La Atalaya del Camino,2017,4.2,2022,Espana,Almansa,Red,4.0,3.0,[10-20]
Protos,27 Ribera del Duero,2018,4.2,1981,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Bodegas Roda,Roda Reserva Rioja,2013,4.2,1931,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Protos,Gran Reserva,2012,4.2,1921,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Remelluri,Rioja Reserva,2013,4.2,1768,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Tinto Pesquera,Reserva,2015,4.2,1688,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Marques de Riscal,Rioja 150 Aniversario,2010,4.2,1686,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Pintia,Toro,2006,4.2,1665,Espana,Toro,Toro Red,5.0,3.0,[50-100]
Bodegas Roda,Roda Reserva Rioja,2014,4.2,1645,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Alto Moncayo,Veraton Garnacha,2014,4.2,1627,Espana,Campo de Borja,Grenache,5.0,3.0,[10-20]
R. Lopez de Heredia,Vina Bosconia Reserva,2009,4.2,1611,Espana,Rioja Alta,Rioja Red,4.0,3.0,[20-30]
Casa Rojo,Alexander vs. The Ham Factory,2016,4.2,1573,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Dominio de Pingus,PSI,2019,4.2,1355,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Alto Moncayo,Veraton Garnacha,2018,4.2,1343,Espana,Campo de Borja,Grenache,5.0,3.0,[20-30]
La Rioja Alta,Vina Alberdi Crianza,2015,4.2,1341,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Huerta de Albala,Taberner Tierra de Cadiz,2014,4.2,1337,Espana,Cadiz,Syrah,4.0,3.0,[30-40]
Marques de Riscal,Rioja Gran Reserva,2011,4.2,1319,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Garmon,Ribera del Duero,2015,4.2,1308,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Marques de Murrieta,Capellania Reserva,2015,4.2,1301,Espana,Rioja,Rioja White,3.0,3.0,[20-30]
Aster,Finca El Otero,2014,4.2,1267,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Matarromera,Crianza,2017,4.2,1209,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Gramona,Gessami,2019,4.2,1164,Espana,Penedes,,,,[0-10]
Dominio de Atauta,Dominio de Atauta,2016,4.2,1159,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Bodegas Ximenez-Spinola,Finest Old Harvest Medium,N.V.,4.2,1155,Espana,Jerez-Xeres-Sherry,Pedro Ximenez,5.0,1.0,[10-20]
Huerta de Albala,Taberner Tierra de Cadiz,2015,4.2,1125,Espana,Cadiz,Syrah,4.0,3.0,[10-20]
Montecastro,Ribera del Duero Red,2015,4.2,1095,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2017,4.2,1093,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[50-100]
Garmon,Ribera del Duero,2014,4.2,1086,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Bodegas La Horra,Corimbo I,2014,4.2,1078,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Carmelo Rodero,Crianza,2018,4.2,1070,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Lustau,Vermut Rojo,N.V.,4.2,1058,Espana,Jerez-Xeres-Sherry,,,,[10-20]
Atalaya,La Atalaya del Camino,2019,4.2,1048,Espana,Almansa,Red,4.0,3.0,[10-20]
R. Lopez de Heredia,Vina Tondonia Reserva Blanco,2005,4.2,1043,Espana,Rioja Alta,Rioja White,3.0,3.0,[20-30]
Protos,Reserva 5 Ano,2015,4.2,1040,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Emilio Moro,Malleolus,2014,4.2,1030,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Gonzalez-Byass,Del Duque Amontillado Sherry VORS,N.V.,4.2,1016,Espana,Jerez Amontillado,Sherry,4.0,3.0,[50-100]
Alvaro Palacios,Les Terrasses Velles Vinyes Priorat,2017,4.2,1016,Espana,Priorato,Priorat Red,4.0,3.0,[50-100]
Familia Torres,Salmos,2017,4.2,1008,Espana,Priorato,Priorat Red,4.0,3.0,[20-30]
Bodega Numanthia,Numanthia,2013,4.2,998,Espana,Toro,Toro Red,5.0,3.0,[50-100]
Alvaro Palacios,Les Terrasses Laderas de Pizarra,2016,4.2,970,Espana,Priorato,Priorat Red,4.0,3.0,[30-40]
Merum Priorati,Inici,2017,4.2,969,Espana,Priorato,Priorat Red,4.0,3.0,[30-40]
Familia Torres,Mas La Plana Cabernet Sauvignon,2016,4.2,964,Espana,Penedes,Cabernet Sauvignon,4.0,3.0,[50-100]
Bodegas La Horra,Corimbo I,2011,4.2,918,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Castillo Perelada,5 Finques (Fincas) Reserva,2017,4.2,918,Espana,Emporda,Red,4.0,3.0,[10-20]
Bodegas La Horra,Corimbo I,2013,4.2,915,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[30-40]
Quinta Sardonia,QS,2010,4.2,900,Espana,Castilla y Leon,Red,4.0,3.0,[40-50]
Martinet,Martinet Bru (Garnatxa - Syrah),2019,4.2,897,Espana,Priorato,Priorat Red,4.0,3.0,[20-30]
La Rioja Alta,Vina Ardanza Reserva,2000,4.2,883,Espana,Rioja,Rioja Red,4.0,3.0,[150-200]
Vinedos de Paganos,El Puntido,2013,4.2,879,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Emilio Moro,Ribera del Duero,2019,4.2,876,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Alvaro Palacios,Finca Dofi,2015,4.2,865,Espana,Priorato,Priorat Red,4.0,3.0,[50-100]
Protos,Reserva 5 Ano,2014,4.2,855,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Bodegas Valduero,Ribera Del Duero Reserva,2012,4.2,852,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[20-30]
Baluarte,Muscat,2020,4.2,842,Espana,Navarra,,,,[0-10]
Marques de Riscal,Rioja Gran Reserva,2014,4.2,840,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Bodegas Roda,Roda Reserva Rioja,2017,4.2,834,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Bodegas Amaren,Angeles de Amaren Tempranillo - Graciano,2015,4.2,832,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Marques de Murrieta,Reserva Rioja (Finca Ygay),2017,4.2,811,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Arzuaga,Ribera del Duero Crianza,2019,4.2,806,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Marques de Riscal,Reserva XR,2015,4.2,778,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Familia Torres,Purgatori Costers del Segre,2016,4.2,778,Espana,Costers del Segre,Red,4.0,3.0,[30-40]
Familia Torres,Purgatori Costers del Segre,2017,4.2,777,Espana,Costers del Segre,Red,4.0,3.0,[20-30]
Ramon Bilbao,Mirto,2012,4.2,776,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Ossian,Vinas Viejas Verdejo,2015,4.2,769,Espana,Castilla y Leon,Verdejo,3.0,3.0,[20-30]
Hispano Suizas,Bassus Pinot Noir,2017,4.2,753,Espana,Utiel-Requena,Red,4.0,3.0,[10-20]
Murviedro,Sericis Cepas Viejas Monastrell,2017,4.2,745,Espana,Valencia,Monastrell,5.0,3.0,[0-10]
Castillo Perelada,Finca Malaveina,2016,4.2,740,Espana,Emporda,Red,4.0,3.0,[20-30]
Montecastro,Ribera del Duero Red,2018,4.2,733,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,[10-20]
Contino,Rioja Gran Reserva,2008,4.2,732,Espana,Rioja,Rioja Red,4.0,3.0,[30-40]
Contino,Rioja Gran Reserva,2009,4.2,731,Espana,Rioja,Rioja Red,4.0,3.0,[50-100]
Hispano Suizas,Bassus Pinot Noir,2018,4.2,721,Espana,Utiel-Requena,Red,4.0,3.0,[10-20]
Quinta Sardonia,QS,2007,4.2,707,Espana,Castilla y Leon,Red,4.0,3.0,[30-40]
VALENCISO,Rioja Reserva,2014,4.2,696,Espana,Rioja,Rioja Red,4.0,3.0,[10-20]
Gramona,Gessami,2020,4.2,692,Espana,Penedes,,,,[10-20]
Remirez de Ganuza,Rioja Reserva Fincas de Ganuza,2014,4.2,684,Espana,Rioja,Rioja Red,4.0,3.0,[20-30]
Barahonda,Summum Monastrell,2017,4.2,682,Espana,Yecla,Monastrell,5.0,3.0,[10-20]
Losada,Altos de Losada,2017,4.2,676,Espana,Bierzo,Mencia,3.0,3.0,[10-20]
Alvaro Palacios,Finca Dofi,2014,4.2,671,Espana,Priorato,Priorat Red,4.0,3.0,[50-100]
